,gender,age,id,became_member_on,income
13788,M,42,12039,2017-10-20,38000.0
13789,M,51,12040,2015-08-31,70000.0
13790,M,42,12041,2018-07-19,79000.0
13791,M,18,12042,2018-01-12,31000.0
13792,M,46,12043,2017-08-19,62000.0
13793,F,67,12044,2018-01-25,68000.0
13794,F,19,12045,2017-12-08,42000.0
13795,M,51,12046,2016-11-21,65000.0
13796,F,82,12047,2016-05-15,81000.0
13797,M,24,12048,2018-03-10,44000.0
13798,M,34,12049,2018-05-28,34000.0
13799,F,76,12050,2017-09-22,64000.0
13800,F,80,12051,2017-11-07,52000.0
13801,M,69,12052,2018-07-04,85000.0
13803,M,90,12053,2013-08-08,65000.0
13804,F,61,12054,2014-07-06,45000.0
13805,M,92,12055,2015-12-30,71000.0
13806,M,70,12056,2015-10-26,45000.0
13807,M,96,12057,2017-10-02,89000.0
13808,F,55,12058,2017-01-12,96000.0
13809,F,87,12059,2017-05-07,94000.0
13810,F,75,12060,2017-10-19,87000.0
13811,F,66,12061,2018-03-08,53000.0
13812,M,35,12062,2018-02-17,33000.0
13813,F,58,12063,2017-02-20,64000.0
13815,M,37,12064,2017-07-31,38000.0
13817,M,75,12065,2018-04-23,65000.0
13818,F,84,12066,2017-08-18,109000.0
13819,M,44,12067,2015-12-23,83000.0
13822,M,69,12068,2018-06-04,62000.0
13823,M,18,12069,2018-06-30,46000.0
13824,M,52,12070,2017-08-21,53000.0
13825,F,43,12071,2018-06-19,56000.0
13826,M,87,12072,2015-12-08,46000.0
13827,F,23,12073,2017-10-18,34000.0
13828,M,48,12074,2014-06-27,48000.0
13829,M,28,12075,2017-09-18,69000.0
13830,F,81,12076,2015-10-28,78000.0
13832,M,20,12077,2017-10-31,43000.0
13833,M,62,12078,2016-01-05,54000.0
13835,F,49,12079,2018-04-17,57000.0
13836,F,57,12080,2017-08-19,74000.0
13837,F,57,12081,2015-09-02,118000.0
13839,M,75,12082,2017-03-01,35000.0
13840,M,67,12083,2015-08-08,86000.0
13841,M,46,12084,2016-08-17,36000.0
13842,M,56,12085,2015-09-01,95000.0
13843,F,31,12086,2017-07-30,73000.0
13844,M,21,12087,2014-02-25,60000.0
13845,F,63,12088,2017-07-23,86000.0
13846,M,35,12089,2016-03-20,35000.0
13848,M,20,12090,2017-08-23,37000.0
13850,M,48,12091,2014-11-08,53000.0
13851,F,47,12092,2017-01-23,80000.0
13852,M,53,12093,2018-04-17,59000.0
13853,M,39,12094,2018-05-23,41000.0
13854,M,62,12095,2018-05-17,88000.0
13855,M,78,12096,2016-09-28,39000.0
13856,M,64,12097,2016-05-06,98000.0
13857,F,36,12098,2018-07-08,61000.0
13858,F,44,12099,2016-08-17,52000.0
13859,F,60,12100,2017-10-17,68000.0
13860,F,40,12101,2015-10-16,64000.0
13861,M,54,12102,2014-02-17,73000.0
13862,M,23,12103,2015-12-14,60000.0
13864,F,51,12104,2017-03-20,62000.0
13865,M,52,12105,2017-11-01,55000.0
13866,F,55,12106,2017-10-07,99000.0
13867,F,24,12107,2015-07-02,59000.0
13868,M,59,12108,2016-06-10,53000.0
13869,M,57,12109,2017-01-11,86000.0
13870,F,24,12110,2018-02-28,38000.0
13871,M,58,12111,2018-04-07,64000.0
13872,M,71,12112,2015-04-18,83000.0
13873,M,52,12113,2016-08-10,84000.0
13874,M,21,12114,2018-06-19,75000.0
13875,M,27,12115,2018-04-28,45000.0
13876,F,75,12116,2018-02-27,57000.0
13877,M,36,12117,2018-03-09,33000.0
13878,M,71,12118,2016-08-12,61000.0
13879,F,22,12119,2017-12-14,36000.0
13880,M,31,12120,2018-05-09,55000.0
13882,M,28,12121,2015-01-24,61000.0
13884,M,57,12122,2018-02-08,58000.0
13885,F,25,12123,2014-01-10,34000.0
13886,M,55,12124,2017-02-14,90000.0
13887,F,67,12125,2016-06-29,65000.0
13888,M,43,12126,2017-12-04,63000.0
13889,M,71,12127,2017-07-12,84000.0
13891,M,69,12128,2017-10-20,101000.0
13892,M,68,12129,2017-10-09,46000.0
13894,M,29,12130,2017-09-30,66000.0
13895,F,80,12131,2018-01-01,88000.0
13898,F,54,12132,2015-12-07,86000.0
13899,M,77,12133,2015-09-19,88000.0
13900,M,85,12134,2016-01-16,66000.0
13901,M,68,12135,2016-09-26,92000.0
13902,M,51,12136,2014-01-06,32000.0
13903,M,94,12137,2015-11-24,101000.0
13904,F,67,12138,2017-02-19,77000.0
13905,M,52,12139,2016-07-28,50000.0
13908,F,55,12140,2018-01-09,32000.0
13909,F,68,12141,2015-11-28,76000.0
13911,F,46,12142,2017-09-17,69000.0
13912,F,90,12143,2016-08-26,54000.0
13913,M,33,12144,2017-12-09,34000.0
13914,F,54,12145,2018-03-25,53000.0
13915,F,22,12146,2015-10-01,40000.0
13916,M,51,12147,2018-02-26,53000.0
13917,F,78,12148,2017-08-18,66000.0
13918,O,60,12149,2017-10-04,67000.0
13919,M,22,12150,2013-12-24,57000.0
13920,M,50,12151,2018-04-25,50000.0
13921,F,72,12152,2017-06-16,108000.0
13922,F,78,12153,2017-05-07,86000.0
13923,M,59,12154,2015-08-23,108000.0
13924,F,36,12155,2016-10-11,50000.0
13925,M,60,12156,2017-10-19,95000.0
13926,M,60,12157,2018-06-28,35000.0
13927,F,97,12158,2016-08-15,94000.0
13928,M,37,12159,2017-12-29,85000.0
13929,M,58,12160,2016-07-08,79000.0
13930,M,75,12161,2016-07-04,44000.0
13931,F,50,12162,2017-10-11,74000.0
13932,M,37,12163,2016-03-24,98000.0
13934,M,68,12164,2016-06-25,52000.0
13935,M,59,12165,2018-03-14,61000.0
13936,M,62,12166,2016-11-17,39000.0
13937,M,67,12167,2016-10-23,97000.0
13938,F,39,12168,2017-07-26,37000.0
13939,M,61,12169,2018-04-17,34000.0
13940,M,53,12170,2018-01-11,62000.0
13942,M,50,12171,2016-09-18,92000.0
13943,M,31,12172,2018-07-09,62000.0
13944,F,22,12173,2015-07-31,55000.0
13945,F,49,12174,2017-09-05,78000.0
13946,M,77,12175,2016-03-11,97000.0
13947,M,28,12176,2018-05-13,31000.0
13948,M,22,12177,2017-08-23,66000.0
13949,F,39,12178,2017-07-08,81000.0
13950,M,38,12179,2018-04-30,92000.0
13951,M,49,12180,2018-01-10,68000.0
13952,F,47,12181,2017-02-06,59000.0
13953,M,64,12182,2016-06-13,81000.0
13955,M,36,12183,2018-01-24,70000.0
13956,M,35,12184,2018-01-11,52000.0
13957,F,63,12185,2016-12-01,63000.0
13958,M,61,12186,2017-10-16,46000.0
13959,M,59,12187,2017-09-08,66000.0
13960,M,32,12188,2013-12-08,40000.0
13961,M,51,12189,2017-08-19,58000.0
13962,M,65,12190,2017-12-07,89000.0
13963,M,67,12191,2018-03-21,68000.0
13964,M,59,12192,2017-12-23,58000.0
13965,F,40,12193,2017-12-22,71000.0
13966,F,30,12194,2018-07-06,44000.0
13967,M,37,12195,2018-02-08,33000.0
13968,F,45,12196,2017-10-24,60000.0
13970,M,69,12197,2018-04-03,84000.0
13971,M,62,12198,2018-03-23,41000.0
13972,F,52,12199,2017-11-15,77000.0
13973,M,78,12200,2018-01-01,90000.0
13974,M,31,12201,2017-08-19,57000.0
13975,F,58,12202,2018-06-29,77000.0
13976,F,53,12203,2017-02-21,106000.0
13977,F,54,12204,2016-10-18,119000.0
13978,M,23,12205,2016-08-31,47000.0
13979,M,76,12206,2016-06-27,81000.0
13981,F,66,12207,2015-04-12,60000.0
13982,F,62,12208,2017-10-10,37000.0
13983,F,65,12209,2016-11-09,83000.0
13985,M,22,12210,2017-10-26,46000.0
13986,M,48,12211,2016-04-19,60000.0
13988,M,46,12212,2016-03-16,76000.0
13989,M,80,12213,2017-12-26,61000.0
13990,M,60,12214,2018-02-07,54000.0
13991,F,53,12215,2016-04-28,88000.0
13995,F,72,12216,2017-11-27,79000.0
13996,F,62,12217,2017-06-24,54000.0
13998,F,54,12218,2016-06-24,43000.0
14000,M,73,12219,2017-11-04,36000.0
14001,M,20,12220,2016-05-01,38000.0
14002,F,65,12221,2018-07-10,76000.0
14003,M,31,12222,2017-10-26,68000.0
14004,O,49,12223,2016-10-20,41000.0
14005,M,84,12224,2016-06-14,78000.0
14006,M,64,12225,2015-05-02,68000.0
14007,F,69,12226,2018-07-04,72000.0
14008,F,50,12227,2017-08-22,76000.0
14010,F,26,12228,2015-12-01,62000.0
14011,M,54,12229,2017-12-17,62000.0
14012,M,46,12230,2017-11-23,50000.0
14013,F,41,12231,2018-03-21,57000.0
14015,M,41,12232,2017-08-22,58000.0
14016,M,85,12233,2017-10-17,76000.0
14017,F,84,12234,2017-07-30,35000.0
14018,M,70,12235,2018-03-01,72000.0
14019,M,63,12236,2015-09-25,79000.0
14020,M,58,12237,2018-05-11,60000.0
14021,F,58,12238,2017-09-15,30000.0
14022,F,55,12239,2016-11-16,59000.0
14023,M,49,12240,2015-08-23,64000.0
14024,M,57,12241,2015-05-29,31000.0
14029,F,57,12242,2017-10-22,76000.0
14030,F,54,12243,2016-12-27,113000.0
14031,F,44,12244,2017-10-24,60000.0
14032,F,95,12245,2016-06-06,66000.0
14033,M,56,12246,2018-01-04,54000.0
14035,M,34,12247,2017-08-13,39000.0
14036,M,73,12248,2018-04-08,39000.0
14037,F,64,12249,2017-10-09,70000.0
14038,M,29,12250,2016-07-17,44000.0
14039,M,52,12251,2014-09-19,59000.0
14040,M,67,12252,2017-05-30,80000.0
14041,M,54,12253,2018-02-16,31000.0
14042,M,66,12254,2017-08-06,36000.0
14043,F,67,12255,2017-08-22,85000.0
14044,F,48,12256,2016-06-02,54000.0
14045,F,71,12257,2018-03-18,34000.0
14046,F,61,12258,2017-06-17,96000.0
14048,F,49,12259,2016-06-14,54000.0
14049,M,68,12260,2017-10-10,49000.0
14050,M,52,12261,2018-05-11,87000.0
14051,M,75,12262,2018-07-19,70000.0
14052,M,45,12263,2016-11-18,63000.0
14053,M,41,12264,2018-05-26,51000.0
14055,M,81,12265,2017-12-03,39000.0
14056,M,69,12266,2017-03-10,84000.0
14057,M,43,12267,2018-01-11,42000.0
14058,M,61,12268,2018-01-14,78000.0
14059,M,49,12269,2016-07-16,71000.0
14060,F,79,12270,2017-11-05,77000.0
14061,M,56,12271,2015-05-26,40000.0
14062,F,54,12272,2018-06-30,99000.0
14063,F,52,12273,2018-04-01,68000.0
14064,F,47,12274,2018-06-10,59000.0
14065,M,58,12275,2018-05-14,30000.0
14066,M,85,12276,2016-02-07,55000.0
14067,F,73,12277,2017-01-15,83000.0
14069,F,27,12278,2015-06-01,60000.0
14070,M,61,12279,2017-08-02,71000.0
14071,M,49,12280,2018-05-27,99000.0
14072,M,42,12281,2016-04-28,55000.0
14073,M,73,12282,2016-01-30,57000.0
14074,M,64,12283,2016-02-24,60000.0
14075,M,55,12284,2017-07-08,36000.0
14076,M,70,12285,2018-01-12,66000.0
14078,F,78,12286,2016-11-07,44000.0
14079,F,46,12287,2017-09-01,72000.0
14080,M,67,12288,2014-01-23,74000.0
14081,F,75,12289,2018-01-24,65000.0
14082,F,76,12290,2017-12-05,102000.0
14083,M,67,12291,2018-04-11,54000.0
14084,M,70,12292,2018-07-13,73000.0
14085,M,28,12293,2018-03-28,36000.0
14086,M,84,12294,2015-08-29,90000.0
14088,M,25,12295,2015-06-27,68000.0
14090,F,48,12296,2017-08-08,50000.0
14091,F,71,12297,2016-02-10,36000.0
14092,F,57,12298,2018-03-01,88000.0
14093,M,42,12299,2018-01-30,38000.0
14094,M,23,12300,2014-04-14,38000.0
14095,F,43,12301,2016-02-03,39000.0
14096,F,35,12302,2018-05-27,38000.0
14097,M,75,12303,2016-04-25,98000.0
14098,M,36,12304,2014-02-19,75000.0
14099,M,43,12305,2018-02-08,33000.0
14100,M,57,12306,2014-06-27,36000.0
14101,F,68,12307,2017-04-01,57000.0
14102,F,44,12308,2018-03-24,33000.0
14103,M,69,12309,2018-04-20,78000.0
14105,M,84,12310,2017-08-30,96000.0
14106,F,96,12311,2017-11-11,87000.0
14107,F,33,12312,2014-01-30,57000.0
14108,F,66,12313,2018-01-10,80000.0
14109,M,19,12314,2015-05-22,67000.0
14110,F,65,12315,2016-08-27,79000.0
14111,M,63,12316,2015-09-15,58000.0
14112,M,48,12317,2018-01-18,37000.0
14113,F,48,12318,2015-10-16,84000.0
14114,M,33,12319,2017-12-01,48000.0
14115,F,79,12320,2016-04-10,78000.0
14116,M,37,12321,2017-08-19,51000.0
14117,M,55,12322,2017-02-03,53000.0
14118,M,53,12323,2018-07-08,105000.0
14119,M,28,12324,2017-08-03,33000.0
14120,F,87,12325,2017-07-07,89000.0
14121,F,66,12326,2017-05-27,55000.0
14122,F,61,12327,2016-01-06,115000.0
14123,M,66,12328,2014-03-12,54000.0
14124,M,75,12329,2014-03-23,56000.0
14127,F,27,12330,2016-07-07,57000.0
14128,M,55,12331,2017-11-03,60000.0
14129,M,40,12332,2018-04-17,42000.0
14130,M,40,12333,2017-08-09,73000.0
14131,M,77,12334,2017-05-03,68000.0
14132,M,42,12335,2017-08-12,65000.0
14133,M,49,12336,2017-12-25,34000.0
14134,F,80,12337,2015-09-13,83000.0
14135,M,29,12338,2017-12-25,50000.0
14136,M,56,12339,2018-06-12,75000.0
14137,F,37,12340,2017-10-16,47000.0
14138,M,21,12341,2013-12-03,70000.0
14139,M,60,12342,2017-05-03,35000.0
14142,M,26,12343,2016-11-29,30000.0
14143,F,56,12344,2013-12-14,54000.0
14144,F,95,12345,2018-04-26,67000.0
14145,F,74,12346,2017-04-22,97000.0
14146,M,71,12347,2017-10-23,34000.0
14147,M,49,12348,2016-03-24,57000.0
14148,F,61,12349,2016-09-08,81000.0
14150,F,55,12350,2017-01-17,83000.0
14151,M,70,12351,2018-05-20,57000.0
14152,M,74,12352,2016-10-08,77000.0
14153,F,64,12353,2015-08-23,111000.0
14154,F,45,12354,2017-09-21,55000.0
14155,F,54,12355,2018-05-12,66000.0
14156,M,21,12356,2017-10-27,71000.0
14157,F,50,12357,2017-08-01,71000.0
14158,M,70,12358,2017-11-17,61000.0
14159,M,65,12359,2016-02-14,43000.0
14160,F,81,12360,2018-06-25,70000.0
14162,M,80,12361,2017-11-09,98000.0
14163,F,40,12362,2017-02-15,30000.0
14164,M,69,12363,2018-03-24,60000.0
14165,F,63,12364,2016-03-18,65000.0
14166,F,43,12365,2014-04-16,96000.0
14167,M,63,12366,2018-02-21,52000.0
14170,M,83,12367,2016-05-18,66000.0
14171,M,39,12368,2016-01-13,41000.0
14172,M,46,12369,2018-02-15,38000.0
14173,M,38,12370,2017-02-11,66000.0
14174,M,70,12371,2016-08-31,73000.0
14175,F,93,12372,2016-01-28,79000.0
14176,M,19,12373,2018-07-18,62000.0
14178,M,38,12374,2016-04-08,53000.0
14179,M,37,12375,2018-04-18,35000.0
14180,M,61,12376,2017-06-08,64000.0
14181,M,39,12377,2018-01-25,53000.0
14182,F,82,12378,2017-05-04,107000.0
14183,M,34,12379,2015-08-02,42000.0
14184,F,77,12380,2018-01-18,41000.0
14186,M,70,12381,2014-07-08,67000.0
14187,M,61,12382,2017-12-21,44000.0
14188,M,40,12383,2017-08-11,60000.0
14189,M,60,12384,2015-08-17,70000.0
14190,F,71,12385,2017-08-15,36000.0
14191,M,61,12386,2015-06-07,68000.0
14192,F,90,12387,2016-03-10,93000.0
14193,M,37,12388,2018-07-24,59000.0
14194,O,69,12389,2017-02-12,51000.0
14195,M,33,12390,2017-09-15,53000.0
14197,F,50,12391,2017-08-21,57000.0
14198,M,71,12392,2018-07-14,36000.0
14199,M,54,12393,2017-09-03,57000.0
14200,M,46,12394,2015-10-26,56000.0
14203,M,52,12395,2018-06-30,70000.0
14204,F,55,12396,2016-05-13,85000.0
14205,M,30,12397,2018-01-09,53000.0
14206,M,35,12398,2017-12-13,34000.0
14207,F,73,12399,2018-04-19,115000.0
14208,F,34,12400,2016-12-07,39000.0
14209,F,50,12401,2016-08-21,80000.0
14210,F,55,12402,2016-03-31,114000.0
14211,M,26,12403,2018-06-05,40000.0
14212,M,79,12404,2018-07-06,54000.0
14213,F,78,12405,2018-02-22,37000.0
14214,F,41,12406,2018-02-16,35000.0
14215,M,57,12407,2017-06-29,65000.0
14217,M,57,12408,2018-01-10,77000.0
14219,M,68,12409,2018-04-16,44000.0
14220,M,79,12410,2018-01-19,69000.0
14221,M,80,12411,2018-03-02,61000.0
14222,F,78,12412,2015-11-26,74000.0
14224,M,44,12413,2018-05-16,66000.0
14225,F,56,12414,2016-05-28,81000.0
14226,M,31,12415,2017-04-16,71000.0
14227,M,63,12416,2018-03-08,73000.0
14228,M,62,12417,2016-09-10,43000.0
14229,F,45,12418,2017-11-12,65000.0
14230,F,59,12419,2017-11-23,100000.0
14231,F,40,12420,2016-12-30,55000.0
14233,F,57,12421,2016-04-29,55000.0
14234,M,65,12422,2016-01-16,74000.0
14235,F,70,12423,2015-08-20,75000.0
14236,M,23,12424,2017-10-12,73000.0
14237,O,60,12425,2015-11-27,86000.0
14238,F,62,12426,2017-08-17,87000.0
14239,M,53,12427,2017-11-14,95000.0
14240,F,66,12428,2015-12-17,68000.0
14242,M,43,12429,2017-08-26,69000.0
14244,M,19,12430,2017-01-09,44000.0
14245,F,37,12431,2017-08-05,88000.0
14246,M,43,12432,2018-01-29,45000.0
14247,M,83,12433,2015-08-02,40000.0
14248,F,29,12434,2014-01-19,38000.0
14249,M,29,12435,2018-01-21,62000.0
14250,M,78,12436,2017-07-01,59000.0
14251,M,42,12437,2014-06-18,41000.0
14252,F,47,12438,2016-07-22,56000.0
14253,M,18,12439,2018-07-25,45000.0
14255,F,85,12440,2018-05-24,65000.0
14256,M,21,12441,2017-11-27,54000.0
14257,F,91,12442,2017-08-17,57000.0
14258,M,65,12443,2017-02-10,37000.0
14259,M,75,12444,2017-12-23,75000.0
14260,M,45,12445,2014-11-22,66000.0
14262,F,21,12446,2016-09-27,31000.0
14263,M,72,12447,2018-04-03,68000.0
14264,M,49,12448,2017-11-27,32000.0
14265,M,56,12449,2016-02-17,84000.0
14266,M,55,12450,2018-07-09,65000.0
14267,F,58,12451,2017-11-30,55000.0
14268,F,53,12452,2016-12-01,67000.0
14269,M,66,12453,2017-09-13,63000.0
14270,M,71,12454,2018-03-24,71000.0
14271,F,30,12455,2018-03-05,45000.0
14272,M,36,12456,2015-08-23,30000.0
14274,F,63,12457,2018-07-18,71000.0
14276,M,69,12458,2014-01-17,93000.0
14277,M,73,12459,2017-04-30,69000.0
14278,F,70,12460,2017-08-05,90000.0
14279,F,44,12461,2018-02-19,78000.0
14280,O,49,12462,2017-01-10,95000.0
14281,F,67,12463,2016-10-17,101000.0
14282,O,67,12464,2016-08-13,85000.0
14283,M,54,12465,2014-11-05,60000.0
14284,M,35,12466,2017-12-03,34000.0
14285,M,66,12467,2015-08-29,36000.0
14286,M,67,12468,2016-04-28,79000.0
14287,M,62,12469,2016-03-02,54000.0
14289,M,44,12470,2018-07-05,72000.0
14290,F,57,12471,2017-03-25,118000.0
14291,M,18,12472,2016-02-17,49000.0
14292,F,21,12473,2017-12-22,35000.0
14293,M,63,12474,2018-02-08,49000.0
14294,F,45,12475,2017-08-27,56000.0
14295,M,66,12476,2016-01-27,66000.0
14296,F,50,12477,2017-03-26,72000.0
14298,F,53,12478,2017-01-22,49000.0
14299,F,22,12479,2018-01-02,39000.0
14300,F,32,12480,2018-03-18,47000.0
14301,M,72,12481,2014-02-07,39000.0
14302,F,67,12482,2018-02-20,104000.0
14303,M,33,12483,2017-12-31,75000.0
14304,M,42,12484,2018-07-20,64000.0
14305,F,63,12485,2015-10-24,79000.0
14306,M,35,12486,2017-01-23,59000.0
14307,M,65,12487,2016-12-23,55000.0
14309,M,50,12488,2017-01-18,30000.0
14310,M,20,12489,2018-01-23,39000.0
14311,M,59,12490,2018-01-14,89000.0
14312,M,39,12491,2015-11-25,99000.0
14313,M,98,12492,2015-04-03,37000.0
14314,M,46,12493,2018-05-21,34000.0
14315,M,28,12494,2017-07-30,65000.0
14316,F,79,12495,2018-07-19,100000.0
14317,F,53,12496,2017-04-03,91000.0
14318,M,74,12497,2017-12-03,60000.0
14319,M,31,12498,2018-05-16,36000.0
14321,M,29,12499,2017-09-26,65000.0
14322,M,80,12500,2017-03-11,34000.0
14323,M,60,12501,2017-08-07,108000.0
14324,M,77,12502,2018-06-29,49000.0
14325,F,26,12503,2013-08-26,72000.0
14326,M,62,12504,2016-08-03,111000.0
14327,F,58,12505,2017-08-17,77000.0
14328,M,59,12506,2017-12-31,59000.0
14329,F,25,12507,2017-05-04,41000.0
14330,M,53,12508,2018-05-15,73000.0
14332,F,59,12509,2017-04-01,79000.0
14333,M,52,12510,2016-04-30,98000.0
14334,M,45,12511,2018-05-04,67000.0
14335,M,34,12512,2015-01-21,59000.0
14336,M,49,12513,2016-07-25,83000.0
14337,M,59,12514,2016-01-04,58000.0
14338,M,65,12515,2016-10-06,39000.0
14339,F,51,12516,2017-04-21,113000.0
14340,F,61,12517,2016-01-02,76000.0
14341,M,76,12518,2015-10-22,84000.0
14342,F,20,12519,2017-01-06,49000.0
14343,F,51,12520,2018-03-13,58000.0
14344,M,22,12521,2017-08-03,33000.0
14345,F,58,12522,2015-08-14,54000.0
14346,F,84,12523,2017-07-19,86000.0
14347,M,53,12524,2017-11-22,111000.0
14348,M,76,12525,2016-02-29,69000.0
14350,F,51,12526,2018-07-16,101000.0
14351,M,61,12527,2016-06-26,116000.0
14352,F,46,12528,2017-09-10,32000.0
14353,M,63,12529,2017-10-12,51000.0
14354,M,46,12530,2017-12-27,57000.0
14355,M,88,12531,2016-01-16,78000.0
14356,M,54,12532,2015-12-13,67000.0
14357,M,42,12533,2016-12-25,91000.0
14360,M,19,12534,2017-08-18,32000.0
14361,M,35,12535,2017-12-12,52000.0
14362,F,51,12536,2018-04-23,50000.0
14363,M,39,12537,2018-04-21,55000.0
14364,M,47,12538,2016-04-23,53000.0
14365,F,81,12539,2018-04-25,94000.0
14366,M,52,12540,2015-07-28,79000.0
14367,M,72,12541,2017-04-13,85000.0
14368,M,47,12542,2017-08-16,32000.0
14369,M,30,12543,2017-02-13,31000.0
14370,M,58,12544,2016-09-02,50000.0
14371,F,60,12545,2016-01-23,32000.0
14372,F,61,12546,2016-11-11,98000.0
14373,F,65,12547,2015-10-18,90000.0
14374,F,72,12548,2018-02-05,82000.0
14375,M,59,12549,2017-05-08,99000.0
14377,M,29,12550,2017-11-18,30000.0
14378,M,80,12551,2017-02-12,93000.0
14381,M,69,12552,2016-03-03,80000.0
14382,F,55,12553,2017-05-24,72000.0
14384,F,73,12554,2016-09-06,89000.0
14385,F,72,12555,2017-02-19,114000.0
14386,M,66,12556,2018-07-04,46000.0
14387,F,77,12557,2013-10-14,57000.0
14388,M,62,12558,2017-08-19,65000.0
14389,M,26,12559,2017-12-02,65000.0
14391,M,51,12560,2017-11-06,65000.0
14392,M,51,12561,2016-06-02,67000.0
14393,M,97,12562,2016-11-22,81000.0
14394,M,67,12563,2017-11-11,78000.0
14395,F,62,12564,2016-02-12,82000.0
14396,F,73,12565,2017-09-16,79000.0
14397,F,53,12566,2015-12-12,100000.0
14398,F,46,12567,2017-11-27,40000.0
14399,M,39,12568,2017-08-11,61000.0
14400,M,48,12569,2015-09-23,56000.0
14401,M,43,12570,2017-09-02,31000.0
14402,M,59,12571,2018-07-10,43000.0
14403,F,51,12572,2017-10-31,40000.0
14405,F,43,12573,2017-09-05,31000.0
14406,F,44,12574,2018-07-05,78000.0
14407,M,39,12575,2014-06-15,46000.0
14408,M,79,12576,2017-07-22,73000.0
14409,M,27,12577,2017-07-16,57000.0
14410,F,75,12578,2017-04-18,53000.0
14411,M,58,12579,2018-06-10,51000.0
14412,M,57,12580,2014-08-16,87000.0
14413,M,39,12581,2015-12-19,58000.0
14415,M,58,12582,2018-07-14,83000.0
14417,M,65,12583,2018-05-03,32000.0
14418,F,70,12584,2017-10-25,76000.0
14419,F,53,12585,2017-07-29,74000.0
14420,M,19,12586,2015-10-08,43000.0
14421,M,20,12587,2017-04-06,41000.0
14422,M,53,12588,2017-07-19,67000.0
14423,M,72,12589,2018-03-04,59000.0
14424,M,65,12590,2016-01-11,68000.0
14425,M,71,12591,2015-08-08,92000.0
14426,M,41,12592,2013-08-21,52000.0
14427,M,58,12593,2017-11-05,52000.0
14428,M,35,12594,2016-08-07,57000.0
14429,M,33,12595,2017-08-01,41000.0
14430,M,42,12596,2018-04-23,54000.0
14431,M,65,12597,2017-12-14,60000.0
14432,M,21,12598,2017-10-08,53000.0
14433,F,51,12599,2016-05-29,114000.0
14434,F,80,12600,2016-04-14,71000.0
14435,F,87,12601,2016-02-16,95000.0
14437,F,22,12602,2018-03-01,31000.0
14438,F,63,12603,2017-12-12,78000.0
14439,F,29,12604,2017-09-01,54000.0
14440,F,48,12605,2015-02-19,63000.0
14441,F,79,12606,2014-11-27,61000.0
14442,M,52,12607,2017-08-18,68000.0
14443,F,54,12608,2015-08-24,52000.0
14444,M,59,12609,2017-12-26,53000.0
14445,M,35,12610,2018-06-10,37000.0
14446,F,59,12611,2017-03-15,76000.0
14447,F,58,12612,2017-05-24,97000.0
14448,M,67,12613,2014-12-10,74000.0
14449,F,45,12614,2018-06-07,73000.0
14450,F,73,12615,2016-05-20,100000.0
14451,M,71,12616,2017-06-29,116000.0
14452,F,49,12617,2016-07-22,74000.0
14453,F,50,12618,2018-01-07,33000.0
14454,M,63,12619,2018-04-01,83000.0
14455,M,64,12620,2014-12-22,86000.0
14456,M,71,12621,2016-12-17,45000.0
14457,M,48,12622,2014-08-10,92000.0
14458,F,81,12623,2015-02-24,89000.0
14459,M,73,12624,2017-10-07,56000.0
14460,M,58,12625,2017-01-14,70000.0
14461,M,56,12626,2016-10-01,73000.0
14463,M,51,12627,2014-08-07,63000.0
14464,F,51,12628,2016-09-06,100000.0
14465,F,69,12629,2015-08-23,59000.0
14467,F,55,12630,2018-05-01,55000.0
14468,M,45,12631,2016-05-04,79000.0
14469,F,70,12632,2017-11-26,35000.0
14470,M,23,12633,2018-02-28,54000.0
14471,M,58,12634,2018-06-01,54000.0
14472,M,39,12635,2018-01-27,65000.0
14473,F,74,12636,2015-09-24,73000.0
14474,F,56,12637,2017-09-06,63000.0
14475,F,48,12638,2015-08-28,117000.0
14476,F,60,12639,2016-02-29,103000.0
14477,M,56,12640,2018-01-31,99000.0
14479,F,69,12641,2015-08-24,82000.0
14481,M,29,12642,2016-10-19,59000.0
14483,M,69,12643,2017-08-01,92000.0
14484,M,59,12644,2017-10-20,103000.0
14486,M,29,12645,2017-08-19,41000.0
14487,M,46,12646,2017-10-21,63000.0
14488,M,63,12647,2016-11-11,77000.0
14489,M,47,12648,2016-12-20,46000.0
14490,M,67,12649,2017-06-15,80000.0
14492,M,50,12650,2016-03-30,54000.0
14493,F,44,12651,2016-04-09,54000.0
14494,M,27,12652,2014-01-20,74000.0
14495,M,75,12653,2017-07-26,68000.0
14496,F,67,12654,2017-06-29,111000.0
14497,F,39,12655,2016-09-24,66000.0
14499,O,82,12656,2017-08-24,78000.0
14500,M,29,12657,2018-02-05,57000.0
14501,F,66,12658,2018-07-25,63000.0
14502,M,63,12659,2018-04-03,36000.0
14503,M,22,12660,2015-03-22,57000.0
14504,F,51,12661,2016-10-11,81000.0
14505,F,52,12662,2016-04-19,86000.0
14506,M,36,12663,2015-12-25,50000.0
14507,F,62,12664,2017-10-28,84000.0
14508,M,41,12665,2017-09-05,59000.0
14510,F,90,12666,2017-12-06,43000.0
14512,F,45,12667,2017-12-21,56000.0
14513,F,45,12668,2017-09-02,62000.0
14514,M,62,12669,2014-01-18,43000.0
14515,F,53,12670,2018-05-22,62000.0
14516,F,58,12671,2017-09-12,80000.0
14517,M,33,12672,2017-11-05,74000.0
14518,M,45,12673,2014-03-08,66000.0
