,gender,age,id,became_member_on,income
12554,F,54,12554,20170713,30000.0
12555,M,62,12555,20170912,44000.0
12557,M,64,12557,20171017,65000.0
12558,F,33,12558,20180517,44000.0
12559,F,20,12559,20171003,73000.0
12560,F,49,12560,20180726,50000.0
12561,M,46,12561,20130917,72000.0
12562,M,23,12562,20171118,41000.0
12563,M,71,12563,20180107,33000.0
12566,M,72,12566,20180202,67000.0
12568,F,72,12568,20180306,76000.0
12569,F,56,12569,20171009,30000.0
12571,F,90,12571,20160801,57000.0
12573,M,53,12573,20150528,56000.0
12575,M,58,12575,20180323,75000.0
12576,F,54,12576,20170218,118000.0
12577,F,39,12577,20151009,99000.0
12578,M,52,12578,20180405,45000.0
12579,M,57,12579,20170912,101000.0
12581,M,47,12581,20170828,73000.0
12582,M,73,12582,20171115,32000.0
12583,M,51,12583,20150227,68000.0
12584,F,62,12584,20170821,49000.0
12586,F,33,12586,20170806,37000.0
12587,M,68,12587,20171227,39000.0
12588,M,57,12588,20171114,109000.0
12589,M,66,12589,20170826,60000.0
12590,F,51,12590,20171211,105000.0
12591,M,73,12591,20171107,62000.0
12592,M,58,12592,20171026,108000.0
12593,M,31,12593,20130827,50000.0
12594,M,41,12594,20151114,69000.0
12595,F,55,12595,20171215,113000.0
12596,M,62,12596,20170802,54000.0
12597,M,69,12597,20170713,57000.0
12598,F,91,12598,20170804,64000.0
12600,F,94,12600,20170128,44000.0
12601,M,54,12601,20170118,71000.0
12602,M,77,12602,20180113,96000.0
12603,F,53,12603,20171025,40000.0
12604,F,52,12604,20180219,78000.0
12605,M,43,12605,20151105,69000.0
12607,F,49,12607,20171105,80000.0
12608,M,33,12608,20171104,51000.0
12609,F,62,12609,20160312,56000.0
12610,F,59,12610,20161228,62000.0
12611,F,49,12611,20160418,83000.0
12612,M,77,12612,20171224,109000.0
12613,M,47,12613,20160324,37000.0
12615,M,19,12615,20180523,36000.0
12616,F,31,12616,20170928,59000.0
12617,F,61,12617,20180504,64000.0
12618,M,33,12618,20141124,62000.0
12620,F,70,12620,20180715,113000.0
12621,M,56,12621,20180427,40000.0
12622,F,45,12622,20140317,99000.0
12624,M,50,12624,20180604,38000.0
12625,F,73,12625,20170321,73000.0
12627,F,71,12627,20160216,117000.0
12628,F,70,12628,20170822,47000.0
12629,F,53,12629,20170420,96000.0
12632,M,20,12632,20170630,72000.0
12633,M,61,12633,20151102,79000.0
12634,F,50,12634,20170903,100000.0
12635,M,39,12635,20170817,63000.0
12636,M,18,12636,20150730,68000.0
12637,F,66,12637,20170727,57000.0
12638,F,50,12638,20180526,93000.0
12640,M,64,12640,20170729,76000.0
12642,F,56,12642,20151209,74000.0
12643,O,54,12643,20171109,52000.0
12644,F,66,12644,20171124,33000.0
12645,M,53,12645,20170820,45000.0
12646,F,51,12646,20171213,71000.0
12647,M,52,12647,20180226,74000.0
12648,F,52,12648,20180630,80000.0
12649,M,92,12649,20160929,106000.0
12650,M,26,12650,20180510,53000.0
12651,M,59,12651,20160429,69000.0
12652,M,55,12652,20170425,35000.0
12653,M,57,12653,20160709,61000.0
12654,M,62,12654,20180114,60000.0
12655,F,64,12655,20161201,69000.0
12657,F,61,12657,20171214,56000.0
12658,M,26,12658,20171008,31000.0
12659,M,22,12659,20150915,41000.0
12660,F,65,12660,20151220,114000.0
12661,M,50,12661,20150125,82000.0
12662,M,71,12662,20180127,64000.0
12663,M,39,12663,20180619,63000.0
12664,F,40,12664,20160228,42000.0
12665,F,60,12665,20170601,96000.0
12666,M,71,12666,20150316,31000.0
12667,M,46,12667,20180511,65000.0
12668,M,59,12668,20151207,110000.0
12669,F,72,12669,20150202,55000.0
12670,M,53,12670,20170916,33000.0
12671,M,73,12671,20170225,66000.0
12672,M,23,12672,20140225,39000.0
12673,F,64,12673,20180224,60000.0
12674,F,56,12674,20180501,47000.0
12675,M,57,12675,20170821,55000.0
12676,M,64,12676,20171105,55000.0
12677,F,39,12677,20180512,37000.0
12678,F,79,12678,20170628,105000.0
12679,F,76,12679,20161011,47000.0
12680,M,22,12680,20180508,56000.0
12681,M,39,12681,20171224,37000.0
12682,F,55,12682,20180413,54000.0
12683,M,28,12683,20160119,37000.0
12684,M,51,12684,20180119,84000.0
12685,M,41,12685,20160109,77000.0
12686,M,74,12686,20170629,80000.0
12687,M,35,12687,20171224,60000.0
12688,M,57,12688,20171025,97000.0
12689,O,68,12689,20171211,43000.0
12690,M,79,12690,20151007,66000.0
12691,F,62,12691,20170828,97000.0
12692,F,68,12692,20170224,93000.0
12693,F,39,12693,20170909,32000.0
12697,M,44,12697,20180116,89000.0
12698,M,63,12698,20140131,68000.0
12699,M,56,12699,20180212,87000.0
12700,F,41,12700,20170329,33000.0
12701,M,56,12701,20151106,79000.0
12702,M,66,12702,20180125,56000.0
12703,M,82,12703,20180326,81000.0
12704,F,44,12704,20160407,64000.0
12705,M,36,12705,20160528,56000.0
12706,M,67,12706,20130929,35000.0
12707,M,55,12707,20170806,58000.0
12708,F,58,12708,20170220,81000.0
12709,F,82,12709,20171214,82000.0
12710,M,25,12710,20171025,34000.0
12711,F,75,12711,20171031,64000.0
12712,M,53,12712,20130822,74000.0
12713,M,37,12713,20171215,49000.0
12714,M,67,12714,20160807,57000.0
12715,F,26,12715,20160830,44000.0
12716,F,65,12716,20180502,72000.0
12717,M,67,12717,20171127,51000.0
12718,F,23,12718,20180427,73000.0
12720,M,86,12720,20180615,66000.0
12721,M,48,12721,20140515,66000.0
12722,F,59,12722,20160407,68000.0
12723,M,64,12723,20150922,80000.0
12724,M,55,12724,20160307,34000.0
12725,F,88,12725,20170221,80000.0
12727,F,64,12727,20150130,60000.0
12728,M,64,12728,20171002,98000.0
12729,F,80,12729,20171011,31000.0
12730,M,77,12730,20150930,81000.0
12733,M,32,12733,20180325,32000.0
12734,F,52,12734,20171013,73000.0
12735,M,61,12735,20151205,31000.0
12736,M,57,12736,20160103,83000.0
12738,M,76,12738,20161215,54000.0
12739,M,57,12739,20180531,42000.0
12740,M,20,12740,20180705,72000.0
12741,M,69,12741,20171010,67000.0
12742,F,78,12742,20180605,73000.0
12743,M,63,12743,20180125,51000.0
12745,O,39,12745,20161117,89000.0
12746,F,43,12746,20160401,58000.0
12747,M,20,12747,20180605,39000.0
12748,M,40,12748,20170728,61000.0
12749,M,62,12749,20160825,80000.0
12750,M,57,12750,20180106,66000.0
12751,F,50,12751,20170408,107000.0
12752,F,54,12752,20180624,79000.0
12754,M,45,12754,20161106,52000.0
12755,M,32,12755,20150216,38000.0
12756,M,54,12756,20180325,36000.0
12757,M,45,12757,20171121,32000.0
12758,M,62,12758,20180419,116000.0
12760,M,61,12760,20160608,36000.0
12761,M,68,12761,20180206,95000.0
12762,F,44,12762,20161023,53000.0
12763,M,66,12763,20150905,39000.0
12764,F,65,12764,20170621,70000.0
12765,M,58,12765,20180708,41000.0
12767,M,55,12767,20140920,65000.0
12768,M,58,12768,20170306,42000.0
12769,M,51,12769,20140725,39000.0
12770,F,56,12770,20180614,40000.0
12772,F,21,12772,20160819,45000.0
12773,F,65,12773,20160118,74000.0
12776,F,40,12776,20170801,61000.0
12777,M,29,12777,20180317,61000.0
12778,M,68,12778,20170910,31000.0
12779,M,29,12779,20171007,45000.0
12780,F,27,12780,20151222,65000.0
12781,M,18,12781,20171226,43000.0
12782,M,73,12782,20170725,97000.0
12783,M,42,12783,20180708,47000.0
12784,F,56,12784,20180716,52000.0
12787,M,67,12787,20170313,71000.0
12788,M,60,12788,20170904,52000.0
12789,F,57,12789,20151104,75000.0
12790,F,91,12790,20160215,74000.0
12791,M,56,12791,20161019,52000.0
12792,F,64,12792,20171030,73000.0
12794,M,55,12794,20171025,45000.0
12795,M,95,12795,20180725,51000.0
12797,F,53,12797,20180228,72000.0
12798,M,26,12798,20140811,45000.0
12799,M,48,12799,20170901,47000.0
12800,M,71,12800,20171215,68000.0
12801,M,53,12801,20170406,118000.0
12802,M,53,12802,20171105,74000.0
12803,M,67,12803,20171123,53000.0
12804,F,72,12804,20180603,56000.0
12806,M,35,12806,20160326,66000.0
12807,M,48,12807,20150216,43000.0
12808,M,54,12808,20180626,82000.0
12809,M,45,12809,20170620,63000.0
12810,M,61,12810,20180214,37000.0
12811,M,81,12811,20180214,63000.0
12812,F,47,12812,20170730,70000.0
12813,M,71,12813,20171212,74000.0
12814,F,64,12814,20160507,61000.0
12815,M,62,12815,20180124,85000.0
12816,F,37,12816,20171219,46000.0
12817,F,68,12817,20170419,42000.0
12818,M,31,12818,20171122,63000.0
12819,M,58,12819,20171126,55000.0
12820,M,74,12820,20170510,96000.0
12821,M,64,12821,20150915,70000.0
12822,M,70,12822,20180112,99000.0
12824,F,52,12824,20151029,85000.0
12825,M,25,12825,20160512,47000.0
12826,M,55,12826,20171114,81000.0
12827,M,51,12827,20180717,56000.0
12828,M,38,12828,20150530,37000.0
12829,M,52,12829,20180509,75000.0
12830,F,29,12830,20170926,31000.0
12831,F,63,12831,20160214,71000.0
12832,F,78,12832,20160620,112000.0
12833,F,85,12833,20170226,112000.0
12834,M,51,12834,20171108,58000.0
12835,F,92,12835,20161025,41000.0
12836,F,56,12836,20160915,108000.0
12837,F,59,12837,20171111,81000.0
12838,M,67,12838,20180609,113000.0
12840,F,33,12840,20170802,40000.0
12841,M,33,12841,20180405,37000.0
12842,M,52,12842,20170925,34000.0
12843,O,55,12843,20170803,33000.0
12844,F,27,12844,20180223,36000.0
12845,M,24,12845,20170628,60000.0
12846,F,19,12846,20171223,41000.0
12848,F,53,12848,20151127,66000.0
12849,M,32,12849,20140402,68000.0
12850,F,57,12850,20170617,75000.0
12851,M,64,12851,20140424,80000.0
12852,F,83,12852,20130819,51000.0
12853,M,80,12853,20140126,89000.0
12854,M,50,12854,20170730,59000.0
12855,M,70,12855,20160320,37000.0
12856,F,48,12856,20180506,41000.0
12857,F,71,12857,20151014,31000.0
12858,M,78,12858,20170607,50000.0
12859,M,55,12859,20180130,67000.0
12860,F,29,12860,20180104,43000.0
12862,F,80,12862,20180112,73000.0
12863,F,73,12863,20160921,57000.0
12864,F,43,12864,20160516,66000.0
12865,M,31,12865,20180222,38000.0
12867,F,70,12867,20171009,42000.0
12868,F,84,12868,20171014,74000.0
12871,M,44,12871,20180620,58000.0
12873,F,34,12873,20170722,37000.0
12874,F,61,12874,20170930,64000.0
12875,F,84,12875,20160806,62000.0
12876,F,87,12876,20150829,86000.0
12877,F,40,12877,20171103,53000.0
12878,F,41,12878,20151006,39000.0
12879,F,53,12879,20170318,71000.0
12882,M,51,12882,20171123,41000.0
12883,M,53,12883,20150716,50000.0
12884,F,74,12884,20151216,94000.0
12885,M,27,12885,20171222,73000.0
12886,F,21,12886,20160623,44000.0
12887,M,37,12887,20160717,72000.0
12888,M,57,12888,20160618,111000.0
12889,F,65,12889,20171029,120000.0
12890,O,89,12890,20160909,81000.0
12891,M,79,12891,20171124,39000.0
12892,F,37,12892,20161107,52000.0
12893,M,51,12893,20180223,43000.0
12894,M,40,12894,20180115,41000.0
12895,M,60,12895,20171209,100000.0
12896,F,27,12896,20180126,62000.0
12897,M,43,12897,20180122,72000.0
12898,M,53,12898,20161117,49000.0
12899,M,33,12899,20170123,50000.0
12900,M,36,12900,20180326,60000.0
12901,F,66,12901,20170715,74000.0
12902,M,85,12902,20180726,45000.0
12903,M,23,12903,20170501,36000.0
12904,F,81,12904,20170830,36000.0
12905,M,75,12905,20180127,42000.0
12906,M,59,12906,20160502,98000.0
12907,F,72,12907,20160709,87000.0
12908,F,54,12908,20170507,86000.0
12910,M,58,12910,20170929,82000.0
12911,F,52,12911,20170312,88000.0
12912,F,48,12912,20170806,93000.0
12913,F,61,12913,20160808,105000.0
12914,F,89,12914,20160331,82000.0
12915,F,72,12915,20160125,72000.0
12916,F,67,12916,20180625,74000.0
12917,M,67,12917,20141229,64000.0
12918,M,42,12918,20180522,42000.0
12919,F,81,12919,20151227,89000.0
12920,M,91,12920,20170425,59000.0
12921,F,59,12921,20160411,74000.0
12922,M,67,12922,20170222,71000.0
12924,M,74,12924,20180302,43000.0
12925,F,53,12925,20151216,76000.0
12926,M,53,12926,20170624,80000.0
12927,F,80,12927,20180416,105000.0
12928,M,53,12928,20180315,54000.0
12929,F,76,12929,20180411,52000.0
12930,M,71,12930,20180324,50000.0
12931,F,75,12931,20171102,89000.0
12932,M,51,12932,20151026,66000.0
12933,M,88,12933,20171025,49000.0
12934,M,37,12934,20180423,97000.0
12935,M,47,12935,20171207,43000.0
12936,M,57,12936,20180116,62000.0
12937,M,19,12937,20180219,74000.0
12938,M,85,12938,20171110,79000.0
12939,M,90,12939,20180622,108000.0
12940,F,57,12940,20160813,40000.0
12941,M,49,12941,20140527,71000.0
12942,M,70,12942,20170921,42000.0
12943,M,70,12943,20170407,48000.0
12944,M,35,12944,20180318,42000.0
12945,M,61,12945,20180423,73000.0
12946,M,43,12946,20180208,36000.0
12947,M,18,12947,20150914,60000.0
12948,F,52,12948,20160412,114000.0
12949,M,67,12949,20170916,37000.0
12951,M,59,12951,20151208,48000.0
12953,F,84,12953,20161024,64000.0
12954,M,57,12954,20170607,47000.0
12955,F,58,12955,20180329,60000.0
12956,M,65,12956,20160127,34000.0
12957,M,94,12957,20171025,110000.0
12958,M,39,12958,20160503,44000.0
12959,M,48,12959,20180628,40000.0
12961,M,48,12961,20151002,31000.0
12962,M,47,12962,20160529,93000.0
12963,M,24,12963,20180207,53000.0
12964,M,53,12964,20171008,46000.0
12965,M,40,12965,20150224,91000.0
12966,M,18,12966,20180411,55000.0
12967,F,67,12967,20161105,91000.0
12968,M,64,12968,20180125,95000.0
12969,M,63,12969,20140419,51000.0
12970,M,48,12970,20180504,77000.0
12971,F,50,12971,20170817,65000.0
12972,M,56,12972,20180115,76000.0
12973,M,18,12973,20170705,54000.0
12974,F,31,12974,20160403,60000.0
12975,F,41,12975,20180101,37000.0
12976,M,59,12976,20180301,94000.0
12977,M,53,12977,20160603,55000.0
12978,M,20,12978,20171203,67000.0
12979,F,75,12979,20180329,66000.0
12980,F,32,12980,20160303,48000.0
12981,M,28,12981,20170317,38000.0
12982,M,44,12982,20130908,59000.0
12983,M,48,12983,20151024,93000.0
12984,O,66,12984,20151109,70000.0
12985,M,58,12985,20180422,40000.0
12986,F,50,12986,20150824,84000.0
12988,M,56,12988,20171214,76000.0
12989,M,23,12989,20180405,37000.0
12990,M,46,12990,20130921,56000.0
12991,F,65,12991,20160813,84000.0
12992,O,53,12992,20140629,70000.0
12993,F,87,12993,20150803,61000.0
12994,M,47,12994,20170615,75000.0
12995,F,65,12995,20160529,73000.0
12996,M,53,12996,20170702,56000.0
12997,F,57,12997,20180617,115000.0
12998,F,93,12998,20180228,38000.0
12999,F,58,12999,20171223,92000.0
13000,M,70,13000,20130829,92000.0
13001,F,81,13001,20171212,69000.0
13002,M,63,13002,20180622,117000.0
13003,M,32,13003,20160623,31000.0
13004,F,66,13004,20150916,88000.0
13006,M,27,13006,20170830,31000.0
13007,F,22,13007,20170402,53000.0
13009,M,53,13009,20180226,50000.0
13010,F,45,13010,20180318,48000.0
13011,M,32,13011,20170420,45000.0
13012,M,24,13012,20180522,56000.0
13013,M,59,13013,20160310,60000.0
13014,M,42,13014,20170813,50000.0
13015,M,59,13015,20140705,40000.0
13016,M,29,13016,20180119,45000.0
13017,M,44,13017,20180629,54000.0
13018,F,59,13018,20140617,55000.0
13019,M,75,13019,20170303,110000.0
13020,M,43,13020,20171004,47000.0
13021,M,34,13021,20180116,50000.0
13022,M,60,13022,20170718,83000.0
13023,M,69,13023,20180601,54000.0
13024,M,54,13024,20180116,55000.0
13025,F,60,13025,20170315,86000.0
13026,M,33,13026,20131026,74000.0
13027,F,52,13027,20171026,58000.0
13028,M,74,13028,20171112,89000.0
13029,M,55,13029,20171217,62000.0
13030,M,59,13030,20171212,32000.0
13031,M,58,13031,20180109,76000.0
13032,F,66,13032,20180429,46000.0
13033,M,29,13033,20171121,38000.0
13034,M,45,13034,20160817,53000.0
13035,M,49,13035,20180120,51000.0
13036,M,58,13036,20160502,110000.0
13037,F,44,13037,20170729,47000.0
13038,F,67,13038,20180314,95000.0
13041,M,58,13041,20180212,89000.0
13042,F,73,13042,20180306,60000.0
13043,M,55,13043,20180611,54000.0
13045,F,66,13045,20180701,95000.0
13047,F,75,13047,20180226,31000.0
13048,M,44,13048,20180406,37000.0
13049,M,58,13049,20170226,39000.0
13050,F,73,13050,20180501,65000.0
13051,M,26,13051,20160619,66000.0
13052,M,54,13052,20180217,53000.0
13053,F,60,13053,20180414,64000.0
13054,F,28,13054,20171119,66000.0
13055,F,72,13055,20161129,115000.0
13056,M,53,13056,20130809,67000.0
13058,F,79,13058,20180113,96000.0
13060,M,67,13060,20150617,71000.0
13061,M,54,13061,20180511,60000.0
13062,F,64,13062,20150806,66000.0
13063,F,94,13063,20151003,84000.0
13065,F,59,13065,20171128,52000.0
13066,F,83,13066,20180105,99000.0
13067,F,59,13067,20150905,52000.0
13068,F,78,13068,20180726,55000.0
13069,F,67,13069,20151022,60000.0
13070,F,54,13070,20160805,50000.0
13071,M,49,13071,20160321,32000.0
13072,O,59,13072,20170723,40000.0
13073,M,48,13073,20171015,36000.0
13075,M,31,13075,20180607,67000.0
13076,M,66,13076,20151001,50000.0
13077,M,56,13077,20171209,47000.0
13078,M,56,13078,20161014,70000.0
13079,M,31,13079,20180103,32000.0
13080,M,39,13080,20180125,55000.0
13081,M,55,13081,20160529,55000.0
13082,F,55,13082,20150724,57000.0
13083,F,64,13083,20151024,95000.0
13084,F,62,13084,20161227,91000.0
13085,F,45,13085,20150924,53000.0
13086,F,64,13086,20170822,70000.0
13087,M,72,13087,20171208,50000.0
13088,M,72,13088,20160612,71000.0
13089,F,50,13089,20160604,111000.0
13090,F,64,13090,20171014,63000.0
13091,M,45,13091,20171025,48000.0
13092,F,38,13092,20160905,36000.0
13093,M,41,13093,20180517,85000.0
13094,M,59,13094,20170525,48000.0
13096,M,32,13096,20150124,37000.0
13097,M,76,13097,20140419,64000.0
13099,M,56,13099,20140922,80000.0
13100,F,28,13100,20160217,43000.0
13101,M,67,13101,20170216,98000.0
13102,F,71,13102,20160617,103000.0
13103,M,36,13103,20170808,31000.0
13105,F,72,13105,20151204,55000.0
13107,M,76,13107,20131230,53000.0
13108,M,91,13108,20140418,58000.0
13109,F,37,13109,20170315,53000.0
13110,M,50,13110,20180324,81000.0
13111,M,25,13111,20150615,52000.0
13112,F,62,13112,20171212,58000.0
13113,F,65,13113,20170609,119000.0
13114,M,69,13114,20180412,73000.0
13115,F,37,13115,20160211,79000.0
13116,M,56,13116,20170925,32000.0
13117,M,56,13117,20170831,73000.0
13118,O,60,13118,20180515,72000.0
13119,F,79,13119,20180712,64000.0
13120,F,100,13120,20170507,71000.0
13121,M,40,13121,20171002,72000.0
13122,F,85,13122,20171224,89000.0
13123,F,51,13123,20160804,49000.0
13124,M,24,13124,20171222,64000.0
13126,F,60,13126,20171215,84000.0
13127,M,66,13127,20171116,31000.0
13128,M,33,13128,20171104,74000.0
13129,F,63,13129,20161217,103000.0
13130,M,57,13130,20160918,52000.0
13131,M,86,13131,20160130,97000.0
13132,M,37,13132,20160404,74000.0
13133,M,38,13133,20170708,56000.0
13134,M,49,13134,20150531,43000.0
13135,F,36,13135,20170824,38000.0
13139,M,28,13139,20140208,53000.0
13141,M,62,13141,20171019,37000.0
13142,M,63,13142,20161213,50000.0
13143,M,57,13143,20180502,34000.0
13144,M,63,13144,20180725,56000.0
13145,M,30,13145,20170822,32000.0
13146,F,49,13146,20171027,32000.0
13147,M,48,13147,20160202,93000.0
13148,M,84,13148,20160131,57000.0
13150,M,33,13150,20160128,30000.0
13151,F,67,13151,20161226,71000.0
13154,M,36,13154,20141207,70000.0
13155,F,46,13155,20170707,82000.0
13156,M,73,13156,20180420,32000.0
13157,F,48,13157,20170326,82000.0
13158,M,43,13158,20150913,79000.0
13159,M,41,13159,20170603,31000.0
13160,M,51,13160,20180410,53000.0
13161,M,41,13161,20170730,59000.0
13162,M,43,13162,20180121,52000.0
13163,M,67,13163,20180611,79000.0
13164,M,61,13164,20170817,52000.0
13166,M,84,13166,20171120,86000.0
13167,F,36,13167,20171109,50000.0
13168,F,74,13168,20171111,101000.0
13169,M,47,13169,20151120,50000.0
13170,M,39,13170,20180706,52000.0
13172,M,23,13172,20180705,75000.0
13173,M,36,13173,20160620,56000.0
13174,F,49,13174,20151128,61000.0
13175,F,52,13175,20180412,99000.0
13176,M,66,13176,20171024,52000.0
13178,M,38,13178,20180117,31000.0
13179,M,34,13179,20180403,65000.0
13180,M,23,13180,20170126,40000.0
13181,F,44,13181,20150716,55000.0
13182,M,65,13182,20170612,62000.0
13183,F,71,13183,20180114,77000.0
13186,M,81,13186,20180408,50000.0
13187,M,70,13187,20180502,59000.0
13188,F,35,13188,20180712,55000.0
13189,F,46,13189,20170222,63000.0
13190,M,49,13190,20170831,82000.0
13191,M,53,13191,20170501,96000.0
13192,F,26,13192,20180428,30000.0
13193,M,30,13193,20160204,56000.0
13194,M,26,13194,20180407,66000.0
13195,M,51,13195,20170806,73000.0
13196,M,26,13196,20150809,63000.0
13197,F,68,13197,20170524,79000.0
13198,M,39,13198,20160102,56000.0
13199,F,70,13199,20141005,64000.0
13200,M,37,13200,20160610,56000.0
13201,M,22,13201,20170122,35000.0
13202,M,21,13202,20180306,68000.0
13203,M,21,13203,20170928,39000.0
13204,F,53,13204,20170829,69000.0
13206,M,54,13206,20180408,41000.0
13207,F,49,13207,20160304,60000.0
13208,M,46,13208,20180616,51000.0
13209,M,52,13209,20171010,37000.0
13210,F,33,13210,20171011,74000.0
13211,M,55,13211,20161220,111000.0
13213,M,34,13213,20180108,47000.0
13214,F,98,13214,20180104,65000.0
13215,M,57,13215,20180305,88000.0
13216,M,19,13216,20170727,34000.0
13217,M,60,13217,20160928,32000.0
13218,M,62,13218,20141105,44000.0
13219,M,53,13219,20150630,69000.0
13220,M,74,13220,20180213,71000.0
13221,M,50,13221,20180610,63000.0
13222,F,49,13222,20180131,112000.0
13224,F,95,13224,20171012,65000.0
13225,M,51,13225,20160504,78000.0
13226,F,53,13226,20160311,90000.0
13227,M,78,13227,20170325,44000.0
13228,M,39,13228,20160831,51000.0
13230,M,73,13230,20170422,112000.0
13231,O,56,13231,20150104,53000.0
13232,M,55,13232,20160926,73000.0
13234,M,56,13234,20180605,39000.0
13235,M,34,13235,20171004,46000.0
13236,M,54,13236,20170124,71000.0
13237,F,86,13237,20161003,116000.0
13238,M,77,13238,20170915,57000.0
13239,F,37,13239,20170707,72000.0
13240,M,33,13240,20170830,41000.0
13241,F,64,13241,20170413,72000.0
13242,F,41,13242,20170914,55000.0
13243,M,69,13243,20160527,99000.0
13244,M,54,13244,20170721,63000.0
13245,M,70,13245,20180304,98000.0
13246,F,88,13246,20151024,54000.0
13247,M,31,13247,20171215,68000.0
13248,F,63,13248,20170914,55000.0
13249,F,45,13249,20180726,70000.0
13251,M,34,13251,20150909,40000.0
13252,F,87,13252,20180609,58000.0
13253,F,46,13253,20151117,34000.0
13254,F,71,13254,20171117,98000.0
13256,M,85,13256,20180225,75000.0
13257,M,34,13257,20180108,36000.0
13258,M,45,13258,20141230,40000.0
13259,M,32,13259,20150822,30000.0
13260,M,58,13260,20160622,75000.0
13261,F,73,13261,20171231,60000.0
13263,M,55,13263,20171227,66000.0
13264,F,51,13264,20151026,51000.0
13265,M,66,13265,20180403,44000.0
13266,F,62,13266,20171201,81000.0
13268,M,27,13268,20151212,58000.0
13269,M,51,13269,20170211,95000.0
13270,M,58,13270,20161011,77000.0
13271,F,45,13271,20171026,54000.0
13272,M,39,13272,20170912,57000.0
13274,F,65,13274,20160220,87000.0
13275,O,39,13275,20180325,59000.0
13276,F,33,13276,20170214,48000.0
13277,M,75,13277,20170219,54000.0
13278,M,76,13278,20180624,35000.0
13279,F,52,13279,20170505,34000.0
13280,M,43,13280,20170928,63000.0
13282,F,73,13282,20171209,74000.0
13283,F,81,13283,20170512,97000.0
13284,M,37,13284,20170509,70000.0
13286,M,67,13286,20180606,43000.0
13288,F,89,13288,20170313,32000.0
13289,F,38,13289,20180716,39000.0
13290,F,82,13290,20180524,76000.0
13293,F,52,13293,20160117,86000.0
13294,F,60,13294,20180109,55000.0
13295,F,46,13295,20170918,80000.0
13296,M,50,13296,20160409,53000.0
13297,F,53,13297,20160608,68000.0
13298,O,32,13298,20171210,33000.0
13299,M,61,13299,20180608,43000.0
13300,F,82,13300,20171114,103000.0
13301,M,46,13301,20140406,31000.0
13304,M,52,13304,20151211,105000.0
13305,M,40,13305,20180131,47000.0
13306,M,51,13306,20151216,81000.0
13307,M,71,13307,20140809,38000.0
13309,M,84,13309,20160428,67000.0
13310,M,81,13310,20140221,96000.0
13312,F,89,13312,20171014,109000.0
13313,M,87,13313,20180426,87000.0
13314,M,47,13314,20140711,65000.0
13315,M,86,13315,20180207,36000.0
13316,M,76,13316,20180211,54000.0
13318,M,44,13318,20171017,74000.0
13319,M,73,13319,20131115,63000.0
13320,M,51,13320,20170228,48000.0
13321,M,27,13321,20170411,69000.0
13322,M,93,13322,20170218,90000.0
13323,F,55,13323,20171208,81000.0
13324,M,60,13324,20170928,69000.0
13325,F,63,13325,20170511,99000.0
13326,M,22,13326,20180207,48000.0
13327,F,66,13327,20171003,64000.0
13328,M,23,13328,20131024,53000.0
13329,M,52,13329,20180725,47000.0
13330,F,31,13330,20180214,69000.0
13331,M,72,13331,20171015,40000.0
13332,F,47,13332,20180429,97000.0
13333,M,74,13333,20150908,89000.0
13334,F,57,13334,20160527,56000.0
13335,M,42,13335,20180526,64000.0
13336,M,42,13336,20180116,74000.0
13338,M,62,13338,20170907,66000.0
13339,F,70,13339,20130906,77000.0
13340,M,38,13340,20180310,73000.0
13341,M,61,13341,20180628,66000.0
13342,F,25,13342,20180630,71000.0
13343,M,55,13343,20180127,48000.0
13345,M,42,13345,20171104,69000.0
13346,F,40,13346,20170613,67000.0
13347,F,50,13347,20160402,82000.0
13348,M,72,13348,20171005,61000.0
13349,M,70,13349,20180505,75000.0
13350,F,56,13350,20170305,116000.0
13351,M,81,13351,20160116,117000.0
13352,M,54,13352,20150816,42000.0
13353,F,66,13353,20161029,32000.0
13354,F,23,13354,20180209,46000.0
13355,M,23,13355,20150831,51000.0
13356,M,70,13356,20170601,54000.0
13357,M,33,13357,20180718,59000.0
13358,F,60,13358,20170917,54000.0
13359,F,32,13359,20180717,40000.0
13360,F,95,13360,20171223,55000.0
13362,F,46,13362,20180421,71000.0
13363,O,40,13363,20170519,57000.0
13364,M,41,13364,20160216,71000.0
13366,F,24,13366,20160120,54000.0
13367,F,55,13367,20180319,46000.0
13368,F,71,13368,20170323,75000.0
13369,M,71,13369,20180320,47000.0
13370,M,94,13370,20180129,33000.0
13371,M,71,13371,20161228,72000.0
13372,M,71,13372,20171023,41000.0
13373,M,57,13373,20160608,74000.0
13375,M,59,13375,20131026,39000.0
13376,F,69,13376,20170803,116000.0
13378,M,50,13378,20170204,82000.0
13379,F,83,13379,20160713,93000.0
13380,F,56,13380,20150914,92000.0
13381,M,46,13381,20170116,57000.0
13382,M,51,13382,20160316,53000.0
13383,M,44,13383,20140324,65000.0
13384,F,36,13384,20171208,79000.0
13385,M,67,13385,20180724,35000.0
13386,F,51,13386,20160520,118000.0
13387,F,40,13387,20170807,36000.0
13388,M,61,13388,20171112,33000.0
13391,F,39,13391,20180515,85000.0
13392,M,59,13392,20170820,88000.0
13393,M,49,13393,20160826,70000.0
13394,F,36,13394,20171019,53000.0
13395,O,58,13395,20151010,86000.0
13396,F,55,13396,20160311,81000.0
13398,M,47,13398,20170212,37000.0
13399,F,89,13399,20160408,78000.0
13400,F,70,13400,20171211,119000.0
13401,F,28,13401,20160804,71000.0
